,State,scode,Year,Deaths,Population,waitingh,permith,rate_calculated,log_rate,scode_char,Region,Division,rate_other,log_other,rate_combined,log_everything,rate_all,rlong_guns,log_long,BRFSS,perc_rural,perc_hs,less_9th,Median_inc,perc_male,perc_white,u_rate,Delay,treatment,Post,treatmentvar
377,Pennsylvania,42.0,2001.0,625,12298970,1.0,0.0,5.1,1.62924053973028,PA,Northeast,Middle Atlantic,4.8,1.5686159179138452,10.3,2.33214389523559,5.6,0.5,0.4054651081081644,0.349114548,0.23577218,38.1,5.5,40106,0.482830138,0.853689187,5.5,1,0,0,0
378,Pennsylvania,42.0,2002.0,652,12331031,1.0,0.0,5.3,1.667706820558076,PA,Northeast,Middle Atlantic,5.0,1.6094379124341003,10.8,2.379546134130174,5.8,0.5,0.4054651081081644,0.349114548,0.23577218,38.1,5.5,40106,0.482830138,0.853689187,5.7,1,0,0,0
379,Pennsylvania,42.0,2003.0,659,12374658,1.0,0.0,5.3,1.667706820558076,PA,Northeast,Middle Atlantic,5.0,1.6094379124341003,10.8,2.379546134130174,5.9,0.6000000000000005,0.4700036292457359,0.349114548,0.23577218,38.1,5.5,40106,0.482830138,0.853689187,5.5,1,0,0,0
380,Pennsylvania,42.0,2004.0,669,12410722,1.0,0.0,5.4,1.6863989535702288,PA,Northeast,Middle Atlantic,5.5,1.7047480922384253,11.4,2.4336133554004498,5.8,0.39999999999999947,0.33647223662121256,0.349114548,0.23577218,38.1,5.5,40106,0.482830138,0.853689187,5.2,1,0,0,0
381,Pennsylvania,42.0,2005.0,693,12449990,1.0,0.0,5.6,1.7227665977411035,PA,Northeast,Middle Atlantic,5.3,1.667706820558076,11.5,2.4423470353692043,6.2,0.6000000000000005,0.4700036292457359,0.349114548,0.23577218,38.1,5.5,40106,0.482830138,0.853689187,4.8,1,0,0,0
382,Pennsylvania,42.0,2006.0,676,12510809,1.0,0.0,5.4,1.6863989535702288,PA,Northeast,Middle Atlantic,5.2,1.6486586255873816,11.1,2.4069451083182885,5.9,0.5,0.4054651081081644,0.349114548,0.23577218,38.1,5.5,40106,0.482830138,0.853689187,4.5,1,0,0,0
383,Pennsylvania,42.0,2007.0,649,12563937,1.0,0.0,5.2,1.6486586255873816,PA,Northeast,Middle Atlantic,5.7,1.7404661748405046,11.4,2.4336133554004498,5.7,0.5,0.4054651081081644,0.349114548,0.23577218,38.1,5.5,40106,0.482830138,0.853689187,4.8,1,0,0,0
384,Pennsylvania,42.0,2008.0,699,12612285,1.0,0.0,5.5,1.7047480922384253,PA,Northeast,Middle Atlantic,6.1,1.8082887711792655,12.2,2.501435951739211,6.1,0.5999999999999996,0.47000362924573535,0.349114548,0.23577218,38.1,5.5,40106,0.482830138,0.853689187,6.6,1,0,1,0
385,Pennsylvania,42.0,2009.0,745,12666858,1.0,0.0,5.9,1.7749523509116738,PA,Northeast,Middle Atlantic,6.3,1.840549633397487,12.9,2.5572273113676265,6.5,0.5999999999999996,0.47000362924573535,0.349114548,0.23577218,38.1,5.5,40106,0.482830138,0.853689187,8.3,1,0,1,0
386,Rhode Island,44.0,2000.0,16,1048319,1.0,1.0,1.5,0.4054651081081644,RI,Northeast,New England,4.6,1.5260563034950492,7.2,1.9740810260220096,2.6,1.1,0.7419373447293773,0.124708772,0.091199694,27.8,8.1,42090,0.480421513,0.850114326,3.9,1,0,0,0
387,Rhode Island,44.0,2001.0,17,1057142,1.0,1.0,1.6,0.47000362924573563,RI,Northeast,New England,5.9,1.7749523509116738,8.2,2.1041341542702074,2.4,0.7999999999999998,0.587786664902119,0.124708772,0.091199694,27.8,8.1,42090,0.480421513,0.850114326,4.7,1,0,0,0
388,Rhode Island,44.0,2002.0,17,1065995,1.0,1.0,1.6,0.47000362924573563,RI,Northeast,New England,5.3,1.667706820558076,8.1,2.0918640616783932,2.8,1.1999999999999997,0.78845736036427,0.124708772,0.091199694,27.8,8.1,42090,0.480421513,0.850114326,5.7,1,0,0,0
389,Rhode Island,44.0,2003.0,11,1071342,1.0,1.0,1.0,0.0,RI,Northeast,New England,6.7,1.9021075263969205,7.8,2.0541237336955462,1.1,0.10000000000000009,0.09531017980432493,0.124708772,0.091199694,27.8,8.1,42090,0.480421513,0.850114326,5.5,1,0,0,0
390,Rhode Island,44.0,2004.0,18,1074579,1.0,1.0,1.7,0.5306282510621704,RI,Northeast,New England,5.8,1.7578579175523736,7.8,2.0541237336955462,2.0,0.30000000000000004,0.26236426446749106,0.124708772,0.091199694,27.8,8.1,42090,0.480421513,0.850114326,4.8,1,0,0,0
391,Rhode Island,44.0,2005.0,16,1067916,1.0,1.0,1.5,0.4054651081081644,RI,Northeast,New England,4.8,1.5686159179138452,6.6,1.8870696490323797,1.8,0.30000000000000004,0.26236426446749106,0.124708772,0.091199694,27.8,8.1,42090,0.480421513,0.850114326,5.4,1,0,0,0
392,Rhode Island,44.0,2006.0,23,1063096,1.0,1.0,2.2,0.7884573603642703,RI,Northeast,New England,5.9,1.7749523509116738,8.5,2.1400661634962708,2.5,0.2999999999999998,0.2623642644674909,0.124708772,0.091199694,27.8,8.1,42090,0.480421513,0.850114326,4.9,1,0,0,0
393,Rhode Island,44.0,2007.0,16,1057315,1.0,1.0,1.5,0.4054651081081644,RI,Northeast,New England,6.8,1.916922612182061,9.1,2.2082744135228043,2.3,0.7999999999999998,0.587786664902119,0.124708772,0.091199694,27.8,8.1,42090,0.480421513,0.850114326,5.9,1,0,0,0
394,Rhode Island,44.0,2008.0,19,1055003,1.0,1.0,1.8,0.5877866649021191,RI,Northeast,New England,8.2,2.1041341542702074,10.4,2.341805806147327,2.2,0.40000000000000013,0.336472236621213,0.124708772,0.091199694,27.8,8.1,42090,0.480421513,0.850114326,9.7,1,0,1,0
395,Rhode Island,44.0,2009.0,28,1053646,1.0,1.0,2.7,0.9932517730102834,RI,Northeast,New England,7.3,1.9878743481543455,11.1,2.4069451083182885,3.8,1.0999999999999996,0.7419373447293771,0.124708772,0.091199694,27.8,8.1,42090,0.480421513,0.850114326,11.8,1,0,1,0
396,South Carolina,45.0,2000.0,255,4012012,0.0,0.0,6.4,1.8562979903656263,SC,South,South Atlantic,3.6,1.2809338454620642,11.0,2.3978952727983707,7.4,1.0,0.6931471805599453,0.433558784,0.387978924,30.0,8.3,37082,0.485773472,0.671872367,3.9,0,1,0,0
397,South Carolina,45.0,2001.0,268,4064995,0.0,0.0,6.6,1.8870696490323797,SC,South,South Atlantic,3.8,1.33500106673234,11.5,2.4423470353692043,7.7,1.1000000000000005,0.7419373447293776,0.433558784,0.387978924,30.0,8.3,37082,0.485773472,0.671872367,6.2,0,1,0,0
398,South Carolina,45.0,2002.0,262,4107795,0.0,0.0,6.4,1.8562979903656263,SC,South,South Atlantic,3.2,1.1631508098056809,10.6,2.3608540011180215,7.4,1.0,0.6931471805599453,0.433558784,0.387978924,30.0,8.3,37082,0.485773472,0.671872367,6.8,0,1,0,0
399,South Carolina,45.0,2003.0,296,4150297,0.0,0.0,7.1,1.9600947840472698,SC,South,South Atlantic,3.5,1.252762968495368,11.4,2.4336133554004498,7.9,0.8000000000000007,0.5877866649021194,0.433558784,0.387978924,30.0,8.3,37082,0.485773472,0.671872367,7.2,0,1,0,0
400,South Carolina,45.0,2004.0,291,4210921,0.0,0.0,6.9,1.9315214116032138,SC,South,South Atlantic,3.6,1.2809338454620642,11.4,2.4336133554004498,7.8,0.8999999999999995,0.6418538861723945,0.433558784,0.387978924,30.0,8.3,37082,0.485773472,0.671872367,7.5,0,1,0,0
401,South Carolina,45.0,2005.0,283,4270150,0.0,0.0,6.6,1.8870696490323797,SC,South,South Atlantic,4.6,1.5260563034950492,11.9,2.4765384001174837,7.4,0.8000000000000007,0.5877866649021194,0.433558784,0.387978924,30.0,8.3,37082,0.485773472,0.671872367,7.2,0,1,0,0
402,South Carolina,45.0,2006.0,282,4357847,0.0,0.0,6.5,1.8718021769015913,SC,South,South Atlantic,4.8,1.5686159179138452,12.0,2.4849066497880004,7.2,0.7000000000000002,0.5306282510621705,0.433558784,0.387978924,30.0,8.3,37082,0.485773472,0.671872367,6.5,0,1,0,0
403,South Carolina,45.0,2007.0,277,4444110,0.0,0.0,6.2,1.824549292051046,SC,South,South Atlantic,4.9,1.589235205116581,11.9,2.4765384001174837,7.0,0.7999999999999998,0.587786664902119,0.433558784,0.387978924,30.0,8.3,37082,0.485773472,0.671872367,5.9,0,1,0,0
404,South Carolina,45.0,2008.0,312,4528996,0.0,0.0,6.9,1.9315214116032138,SC,South,South Atlantic,4.9,1.589235205116581,12.5,2.5257286443082556,7.6,0.6999999999999993,0.5306282510621699,0.433558784,0.387978924,30.0,8.3,37082,0.485773472,0.671872367,9.4,0,1,1,1
405,South Carolina,45.0,2009.0,342,4589872,0.0,0.0,7.5,2.0149030205422647,SC,South,South Atlantic,5.2,1.6486586255873816,13.4,2.5952547069568657,8.2,0.6999999999999993,0.5306282510621699,0.433558784,0.387978924,30.0,8.3,37082,0.485773472,0.671872367,12.1,0,1,1,1
406,South Dakota,46.0,2000.0,23,754844,0.0,0.0,3.0,1.0986122886681098,SD,Midwest,West North Central,5.8,1.7578579175523736,12.6,2.533696813957432,6.8,3.8,1.5686159179138452,0.586465114,0.483976263,32.9,7.5,35282,0.496205839,0.88681105,2.7,0,1,0,0
407,South Dakota,46.0,2001.0,21,757972,0.0,0.0,2.8,1.0296194171811581,SD,Midwest,West North Central,8.2,2.1041341542702074,13.9,2.631888840136646,5.7,2.9000000000000004,1.3609765531356008,0.586465114,0.483976263,32.9,7.5,35282,0.496205839,0.88681105,3.4,0,1,0,0
408,South Dakota,46.0,2002.0,26,760020,0.0,0.0,3.4,1.2237754316221157,SD,Midwest,West North Central,5.8,1.7578579175523736,12.4,2.517696472610991,6.6,3.1999999999999997,1.4350845252893225,0.586465114,0.483976263,32.9,7.5,35282,0.496205839,0.88681105,3.2,0,1,0,0
409,South Dakota,46.0,2003.0,26,763729,0.0,0.0,3.4,1.2237754316221157,SD,Midwest,West North Central,5.5,1.7047480922384253,13.4,2.5952547069568657,7.9,4.5,1.7047480922384253,0.586465114,0.483976263,32.9,7.5,35282,0.496205839,0.88681105,3.5,0,1,0,0
410,South Dakota,46.0,2004.0,26,770396,0.0,0.0,3.4,1.2237754316221157,SD,Midwest,West North Central,6.5,1.8718021769015913,14.4,2.667228206581955,7.9,4.5,1.7047480922384253,0.586465114,0.483976263,32.9,7.5,35282,0.496205839,0.88681105,3.7,0,1,0,0
411,South Dakota,46.0,2005.0,32,775493,0.0,0.0,4.1,1.410986973710262,SD,Midwest,West North Central,6.4,1.8562979903656263,15.6,2.747270914255491,9.2,5.1,1.8082887711792655,0.586465114,0.483976263,32.9,7.5,35282,0.496205839,0.88681105,3.2,0,1,0,0
412,South Dakota,46.0,2006.0,35,783033,0.0,0.0,4.5,1.5040773967762742,SD,Midwest,West North Central,6.9,1.9315214116032138,16.0,2.772588722239781,9.1,4.6,1.7227665977411035,0.586465114,0.483976263,32.9,7.5,35282,0.496205839,0.88681105,3.0,0,1,0,0
413,South Dakota,46.0,2007.0,23,791623,0.0,0.0,2.9,1.0647107369924282,SD,Midwest,West North Central,7.1,1.9600947840472698,12.6,2.533696813957432,5.6,2.6999999999999997,1.3083328196501787,0.586465114,0.483976263,32.9,7.5,35282,0.496205839,0.88681105,2.7,0,1,0,0
414,South Dakota,46.0,2008.0,38,799124,0.0,0.0,4.8,1.5686159179138452,SD,Midwest,West North Central,6.9,1.9315214116032138,15.4,2.7343675094195836,8.5,3.7,1.547562508716013,0.586465114,0.483976263,32.9,7.5,35282,0.496205839,0.88681105,3.9,0,1,1,1
415,South Dakota,46.0,2009.0,23,807067,0.0,0.0,2.8,1.0296194171811581,SD,Midwest,West North Central,8.4,2.128231705849268,16.0,2.772588722239781,7.6,4.8,1.7578579175523736,0.586465114,0.483976263,32.9,7.5,35282,0.496205839,0.88681105,4.8,0,1,1,1
416,Tennessee,47.0,2000.0,447,5689283,0.0,0.0,7.9,2.066862759472976,TN,South,East South Central,4.0,1.3862943611198906,12.8,2.5494451709255714,8.8,0.9000000000000004,0.6418538861723949,0.475589758,0.364083112,31.6,9.6,36360,0.486928669,0.802088769,3.9,0,1,0,0
417,Tennessee,47.0,2001.0,421,5750789,0.0,0.0,7.3,1.9878743481543455,TN,South,East South Central,4.0,1.3862943611198906,12.3,2.509599262378372,8.3,1.0000000000000009,0.6931471805599457,0.475589758,0.364083112,31.6,9.6,36360,0.486928669,0.802088769,5.4,0,1,0,0
418,Tennessee,47.0,2002.0,473,5795918,0.0,0.0,8.2,2.1041341542702074,TN,South,East South Central,4.4,1.4816045409242156,13.4,2.5952547069568657,9.0,0.8000000000000007,0.5877866649021194,0.475589758,0.364083112,31.6,9.6,36360,0.486928669,0.802088769,5.0,0,1,0,0
419,Tennessee,47.0,2003.0,441,5847812,0.0,0.0,7.5,2.0149030205422647,TN,South,East South Central,4.6,1.5260563034950492,13.0,2.5649493574615367,8.4,0.9000000000000004,0.6418538861723949,0.475589758,0.364083112,31.6,9.6,36360,0.486928669,0.802088769,5.4,0,1,0,0
420,Tennessee,47.0,2004.0,468,5910809,0.0,0.0,7.9,2.066862759472976,TN,South,East South Central,4.5,1.5040773967762742,13.4,2.5952547069568657,8.9,1.0,0.6931471805599453,0.475589758,0.364083112,31.6,9.6,36360,0.486928669,0.802088769,5.7,0,1,0,0
421,Tennessee,47.0,2005.0,490,5991057,0.0,0.0,8.2,2.1041341542702074,TN,South,East South Central,5.1,1.62924053973028,14.3,2.6602595372658615,9.2,1.0,0.6931471805599453,0.475589758,0.364083112,31.6,9.6,36360,0.486928669,0.802088769,5.4,0,1,0,0
422,Tennessee,47.0,2006.0,508,6088766,0.0,0.0,8.3,2.1162555148025524,TN,South,East South Central,5.0,1.6094379124341003,14.3,2.6602595372658615,9.3,1.0,0.6931471805599453,0.475589758,0.364083112,31.6,9.6,36360,0.486928669,0.802088769,4.7,0,1,0,0
423,Tennessee,47.0,2007.0,475,6175727,0.0,0.0,7.7,2.0412203288596382,TN,South,East South Central,4.8,1.5686159179138452,13.6,2.6100697927420065,8.8,1.1000000000000005,0.7419373447293776,0.475589758,0.364083112,31.6,9.6,36360,0.486928669,0.802088769,5.2,0,1,0,0
424,Tennessee,47.0,2008.0,543,6247411,0.0,0.0,8.7,2.163323025660538,TN,South,East South Central,5.8,1.7578579175523736,15.6,2.747270914255491,9.7,1.0,0.6931471805599453,0.475589758,0.364083112,31.6,9.6,36360,0.486928669,0.802088769,8.2,0,1,1,1
425,Tennessee,47.0,2009.0,514,6306019,0.0,0.0,8.2,2.1041341542702074,TN,South,East South Central,5.8,1.7578579175523736,14.9,2.7013612129514133,9.1,0.9000000000000004,0.6418538861723949,0.475589758,0.364083112,31.6,9.6,36360,0.486928669,0.802088769,10.5,0,1,1,1
426,Texas,48.0,2000.0,1072,20851820,0.0,0.0,5.1,1.62924053973028,TX,South,West South Central,3.7,1.308332819650179,9.8,2.2823823856765264,6.1,1.0,0.6931471805599453,0.366212663,0.192527191,24.8,11.5,39927,0.496499107,0.709746439,4.1,0,1,0,0
427,Texas,48.0,2001.0,1139,21319622,0.0,0.0,5.3,1.667706820558076,TX,South,West South Central,4.0,1.3862943611198906,10.4,2.341805806147327,6.5,1.2000000000000002,0.7884573603642703,0.366212663,0.192527191,24.8,11.5,39927,0.496499107,0.709746439,6.0,0,1,0,0
428,Texas,48.0,2002.0,1106,21690325,0.0,0.0,5.1,1.62924053973028,TX,South,West South Central,4.6,1.5260563034950492,10.6,2.3608540011180215,6.1,1.0,0.6931471805599453,0.366212663,0.192527191,24.8,11.5,39927,0.496499107,0.709746439,6.6,0,1,0,0
429,Texas,48.0,2003.0,1143,22030931,0.0,0.0,5.2,1.6486586255873816,TX,South,West South Central,4.6,1.5260563034950492,10.7,2.3702437414678603,6.1,0.8999999999999995,0.6418538861723945,0.366212663,0.192527191,24.8,11.5,39927,0.496499107,0.709746439,6.4,0,1,0,0
430,Texas,48.0,2004.0,1111,22394023,0.0,0.0,5.0,1.6094379124341003,TX,South,West South Central,4.4,1.4816045409242156,10.2,2.322387720290225,5.9,0.9000000000000004,0.6418538861723949,0.366212663,0.192527191,24.8,11.5,39927,0.496499107,0.709746439,5.8,0,1,0,0
431,Texas,48.0,2005.0,1145,22778123,0.0,0.0,5.0,1.6094379124341003,TX,South,West South Central,4.5,1.5040773967762742,10.6,2.3608540011180215,6.1,1.0999999999999996,0.7419373447293771,0.366212663,0.192527191,24.8,11.5,39927,0.496499107,0.709746439,5.3,0,1,0,0
432,Texas,48.0,2006.0,1101,23359580,0.0,0.0,4.7,1.547562508716013,TX,South,West South Central,4.4,1.4816045409242156,10.0,2.302585092994046,5.6,0.8999999999999995,0.6418538861723945,0.366212663,0.192527191,24.8,11.5,39927,0.496499107,0.709746439,4.5,0,1,0,0
433,Texas,48.0,2007.0,1224,23831983,0.0,0.0,5.1,1.62924053973028,TX,South,West South Central,4.3,1.4586150226995167,10.2,2.322387720290225,5.9,0.8000000000000007,0.5877866649021194,0.366212663,0.192527191,24.8,11.5,39927,0.496499107,0.709746439,4.4,0,1,0,0
434,Texas,48.0,2008.0,1286,24309039,0.0,0.0,5.3,1.667706820558076,TX,South,West South Central,4.3,1.4586150226995167,10.5,2.3513752571634776,6.2,0.9000000000000004,0.6418538861723949,0.366212663,0.192527191,24.8,11.5,39927,0.496499107,0.709746439,5.9,0,1,1,1
435,Texas,48.0,2009.0,1377,24801761,0.0,0.0,5.6,1.7227665977411035,TX,South,West South Central,4.9,1.589235205116581,11.3,2.424802725718295,6.4,0.8000000000000007,0.5877866649021194,0.366212663,0.192527191,24.8,11.5,39927,0.496499107,0.709746439,8.3,0,1,1,1
436,Utah,49.0,2000.0,126,2233169,0.0,0.0,5.6,1.7227665977411035,UT,West,Mountain,5.6,1.7227665977411035,13.3,2.5877640352277083,7.8,2.2,1.1631508098056809,0.47113666,0.145885864,24.6,3.2,45726,0.501095528,0.892442533,3.7,0,1,0,0
437,Utah,49.0,2001.0,128,2283715,0.0,0.0,5.6,1.7227665977411035,UT,West,Mountain,6.0,1.791759469228055,14.0,2.6390573296152584,8.0,2.4000000000000004,1.2237754316221159,0.47113666,0.145885864,24.6,3.2,45726,0.501095528,0.892442533,5.1,0,1,0,0
438,Utah,49.0,2002.0,138,2324815,0.0,0.0,5.9,1.7749523509116738,UT,West,Mountain,7.1,1.9600947840472698,14.6,2.681021528714291,7.5,1.5999999999999996,0.9555114450274362,0.47113666,0.145885864,24.6,3.2,45726,0.501095528,0.892442533,5.8,0,1,0,0
439,Utah,49.0,2003.0,140,2360137,0.0,0.0,5.9,1.7749523509116738,UT,West,Mountain,6.6,1.8870696490323797,14.2,2.653241964607215,7.7,1.7999999999999998,1.0296194171811581,0.47113666,0.145885864,24.6,3.2,45726,0.501095528,0.892442533,5.3,0,1,0,0
440,Utah,49.0,2004.0,142,2401580,0.0,0.0,5.9,1.7749523509116738,UT,West,Mountain,8.0,2.0794415416798357,15.7,2.7536607123542622,7.6,1.6999999999999993,0.9932517730102831,0.47113666,0.145885864,24.6,3.2,45726,0.501095528,0.892442533,4.6,0,1,0,0
441,Utah,49.0,2005.0,140,2457719,0.0,0.0,5.7,1.7404661748405046,UT,West,Mountain,6.3,1.840549633397487,14.0,2.6390573296152584,7.7,2.0,1.0986122886681098,0.47113666,0.145885864,24.6,3.2,45726,0.501095528,0.892442533,3.5,0,1,0,0
442,Utah,49.0,2006.0,145,2525507,0.0,0.0,5.7,1.7404661748405046,UT,West,Mountain,6.9,1.9315214116032138,14.3,2.6602595372658615,7.5,1.7999999999999998,1.0296194171811581,0.47113666,0.145885864,24.6,3.2,45726,0.501095528,0.892442533,2.4,0,1,0,0
443,Utah,49.0,2007.0,158,2597746,0.0,0.0,6.1,1.8082887711792655,UT,West,Mountain,7.0,1.9459101490553132,14.6,2.681021528714291,7.6,1.5,0.9162907318741551,0.47113666,0.145885864,24.6,3.2,45726,0.501095528,0.892442533,2.8,0,1,0,0
444,Utah,49.0,2008.0,155,2663029,0.0,0.0,5.8,1.7578579175523736,UT,West,Mountain,7.3,1.9878743481543455,14.6,2.681021528714291,7.4,1.6000000000000005,0.9555114450274366,0.47113666,0.145885864,24.6,3.2,45726,0.501095528,0.892442533,5.2,0,1,1,1
445,Utah,49.0,2009.0,172,2723421,0.0,0.0,6.3,1.840549633397487,UT,West,Mountain,8.5,2.1400661634962708,16.4,2.797281334830153,8.0,1.7000000000000002,0.9932517730102834,0.47113666,0.145885864,24.6,3.2,45726,0.501095528,0.892442533,7.9,0,1,1,1
446,Vermont,50.0,2000.0,37,608827,0.0,0.0,6.1,1.8082887711792655,VT,Northeast,New England,4.9,1.589235205116581,12.6,2.533696813957432,7.7,1.6000000000000005,0.9555114450274366,0.430912144,0.66465341,32.4,5.1,40856,0.490019332,0.967775739,2.9,0,1,0,0
447,Vermont,50.0,2001.0,33,612223,0.0,0.0,5.4,1.6863989535702288,VT,Northeast,New England,4.9,1.589235205116581,11.8,2.468099531471619,6.9,1.5,0.9162907318741551,0.430912144,0.66465341,32.4,5.1,40856,0.490019332,0.967775739,3.5,0,1,0,0
448,Vermont,50.0,2002.0,24,615442,0.0,0.0,3.9,1.3609765531356006,VT,Northeast,New England,5.8,1.7578579175523736,14.6,2.681021528714291,8.8,4.9,1.7749523509116738,0.430912144,0.66465341,32.4,5.1,40856,0.490019332,0.967775739,4.3,0,1,0,0
449,Vermont,50.0,2003.0,23,617858,0.0,0.0,3.7,1.308332819650179,VT,Northeast,New England,7.3,1.9878743481543455,13.4,2.5952547069568657,6.2,2.5,1.252762968495368,0.430912144,0.66465341,32.4,5.1,40856,0.490019332,0.967775739,4.1,0,1,0,0
450,Vermont,50.0,2004.0,38,619920,0.0,0.0,6.1,1.8082887711792655,VT,Northeast,New England,6.0,1.791759469228055,15.0,2.70805020110221,9.0,2.9000000000000004,1.3609765531356008,0.430912144,0.66465341,32.4,5.1,40856,0.490019332,0.967775739,3.4,0,1,0,0
451,Vermont,50.0,2005.0,16,621215,0.0,0.0,2.6,0.9555114450274363,VT,Northeast,New England,6.6,1.8870696490323797,12.4,2.517696472610991,5.8,3.1999999999999997,1.4350845252893225,0.430912144,0.66465341,32.4,5.1,40856,0.490019332,0.967775739,3.5,0,1,0,0
452,Vermont,50.0,2006.0,29,622892,0.0,0.0,4.7,1.547562508716013,VT,Northeast,New England,6.1,1.8082887711792655,13.0,2.5649493574615367,6.9,2.2,1.1631508098056809,0.430912144,0.66465341,32.4,5.1,40856,0.490019332,0.967775739,3.9,0,1,0,0
453,Vermont,50.0,2007.0,21,623481,0.0,0.0,3.4,1.2237754316221157,VT,Northeast,New England,7.4,2.0014800002101243,14.3,2.6602595372658615,6.9,3.5000000000000004,1.5040773967762742,0.430912144,0.66465341,32.4,5.1,40856,0.490019332,0.967775739,4.0,0,1,0,0
454,Vermont,50.0,2008.0,27,624151,0.0,0.0,4.3,1.4586150226995167,VT,Northeast,New England,8.0,2.0794415416798357,15.1,2.714694743820879,7.0,2.7,1.308332819650179,0.430912144,0.66465341,32.4,5.1,40856,0.490019332,0.967775739,5.3,0,1,1,1
455,Vermont,50.0,2009.0,33,624817,0.0,0.0,5.3,1.667706820558076,VT,Northeast,New England,4.5,1.5040773967762742,13.9,2.631888840136646,9.4,4.1000000000000005,1.6292405397302803,0.430912144,0.66465341,32.4,5.1,40856,0.490019332,0.967775739,6.6,0,1,1,1
456,Virginia,51.0,2000.0,400,7078515,0.0,1.0,5.7,1.7404661748405046,VA,South,South Atlantic,4.0,1.3862943611198906,10.8,2.379546134130174,6.8,1.0999999999999996,0.7419373447293771,0.39042036,0.28633403,26.0,7.2,46677,0.490483527,0.723331094,2.2,1,0,0,0
457,Virginia,51.0,2001.0,393,7198362,0.0,1.0,5.5,1.7047480922384253,VA,South,South Atlantic,4.6,1.5260563034950492,11.1,2.4069451083182885,6.5,1.0,0.6931471805599453,0.39042036,0.28633403,26.0,7.2,46677,0.490483527,0.723331094,4.3,1,0,0,0
458,Virginia,51.0,2002.0,403,7286873,0.0,1.0,5.5,1.7047480922384253,VA,South,South Atlantic,4.2,1.4350845252893227,11.0,2.3978952727983707,6.7,1.2000000000000002,0.7884573603642703,0.39042036,0.28633403,26.0,7.2,46677,0.490483527,0.723331094,4.3,1,0,0,0
459,Virginia,51.0,2003.0,373,7366977,0.0,1.0,5.1,1.62924053973028,VA,South,South Atlantic,4.8,1.5686159179138452,11.0,2.3978952727983707,6.1,1.0,0.6931471805599453,0.39042036,0.28633403,26.0,7.2,46677,0.490483527,0.723331094,4.2,1,0,0,0
460,Virginia,51.0,2004.0,398,7475575,0.0,0.0,5.3,1.667706820558076,VA,South,South Atlantic,4.5,1.5040773967762742,11.1,2.4069451083182885,6.6,1.2999999999999998,0.8329091229351039,0.39042036,0.28633403,26.0,7.2,46677,0.490483527,0.723331094,3.9,0,1,0,0
461,Virginia,51.0,2005.0,391,7577105,0.0,0.0,5.2,1.6486586255873816,VA,South,South Atlantic,4.7,1.547562508716013,11.4,2.4336133554004498,6.7,1.5,0.9162907318741551,0.39042036,0.28633403,26.0,7.2,46677,0.490483527,0.723331094,3.6,0,1,0,0
462,Virginia,51.0,2006.0,398,7673725,0.0,0.0,5.2,1.6486586255873816,VA,South,South Atlantic,4.9,1.589235205116581,11.4,2.4336133554004498,6.5,1.2999999999999998,0.8329091229351039,0.39042036,0.28633403,26.0,7.2,46677,0.490483527,0.723331094,3.2,0,1,0,0
463,Virginia,51.0,2007.0,386,7751000,0.0,0.0,5.0,1.6094379124341003,VA,South,South Atlantic,5.0,1.6094379124341003,11.3,2.424802725718295,6.3,1.2999999999999998,0.8329091229351039,0.39042036,0.28633403,26.0,7.2,46677,0.490483527,0.723331094,3.6,0,1,0,0
464,Virginia,51.0,2008.0,409,7833496,0.0,0.0,5.2,1.6486586255873816,VA,South,South Atlantic,5.4,1.6863989535702288,12.1,2.4932054526026954,6.7,1.5,0.9162907318741551,0.39042036,0.28633403,26.0,7.2,46677,0.490483527,0.723331094,5.4,0,1,1,1
465,Virginia,51.0,2009.0,411,7925937,0.0,0.0,5.2,1.6486586255873816,VA,South,South Atlantic,5.5,1.7047480922384253,12.1,2.4932054526026954,6.6,1.3999999999999995,0.8754687373538997,0.39042036,0.28633403,26.0,7.2,46677,0.490483527,0.723331094,7.5,0,1,1,1
466,Washington,53.0,2000.0,301,5894121,0.0,0.0,5.1,1.62924053973028,WA,West,Pacific,5.7,1.7404661748405046,12.3,2.509599262378372,6.6,1.5,0.9162907318741551,0.380927744,0.186766215,24.9,4.3,45776,0.497835046,0.818073297,5.3,0,1,0,0
467,Washington,53.0,2001.0,299,5985722,0.0,0.0,5.0,1.6094379124341003,WA,West,Pacific,5.3,1.667706820558076,11.9,2.4765384001174837,6.5,1.5,0.9162907318741551,0.380927744,0.186766215,24.9,4.3,45776,0.497835046,0.818073297,6.9,0,1,0,0
468,Washington,53.0,2002.0,332,6052349,0.0,0.0,5.5,1.7047480922384253,WA,West,Pacific,6.2,1.824549292051046,13.4,2.5952547069568657,7.2,1.7000000000000002,0.9932517730102834,0.380927744,0.186766215,24.9,4.3,45776,0.497835046,0.818073297,7.2,0,1,0,0
469,Washington,53.0,2003.0,306,6104115,0.0,0.0,5.0,1.6094379124341003,WA,West,Pacific,6.0,1.791759469228055,13.1,2.5726122302071057,7.1,2.0999999999999996,1.1314021114911004,0.380927744,0.186766215,24.9,4.3,45776,0.497835046,0.818073297,6.9,0,1,0,0
470,Washington,53.0,2004.0,308,6178645,0.0,0.0,5.0,1.6094379124341003,WA,West,Pacific,6.6,1.8870696490323797,13.4,2.5952547069568657,6.8,1.7999999999999998,1.0296194171811581,0.380927744,0.186766215,24.9,4.3,45776,0.497835046,0.818073297,5.9,0,1,0,0
